"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"California"	"06"	"30 to 34"	"30 to 34"	"2015"	"2015"	2836224
	"California"	"06"	"30 to 34"	"30 to 34"	"2016"	"2016"	2869571
	"California"	"06"	"30 to 34"	"30 to 34"	"2017"	"2017"	2893545
"Total"	"California"	"06"	"30 to 34"	"30 to 34"			22085807
	"California"	"06"	"35 to 39"	"35 to 39"	"2010"	"2010"	2564030
	"California"	"06"	"35 to 39"	"35 to 39"	"2011"	"2011"	2522809
	"California"	"06"	"35 to 39"	"35 to 39"	"2012"	"2012"	2520139
	"California"	"06"	"35 to 39"	"35 to 39"	"2013"	"2013"	2533145
	"California"	"06"	"35 to 39"	"35 to 39"	"2014"	"2014"	2560490
	"California"	"06"	"35 to 39"	"35 to 39"	"2015"	"2015"	2609080
	"California"	"06"	"35 to 39"	"35 to 39"	"2016"	"2016"	2660242
	"California"	"06"	"35 to 39"	"35 to 39"	"2017"	"2017"	2713487
"Total"	"California"	"06"	"35 to 39"	"35 to 39"			20683422
	"California"	"06"	"40 to 44"	"40 to 44"	"2010"	"2010"	2613246
	"California"	"06"	"40 to 44"	"40 to 44"	"2011"	"2011"	2637486
	"California"	"06"	"40 to 44"	"40 to 44"	"2012"	"2012"	2643122
	"California"	"06"	"40 to 44"	"40 to 44"	"2013"	"2013"	2628325
	"California"	"06"	"40 to 44"	"40 to 44"	"2014"	"2014"	2598821
	"California"	"06"	"40 to 44"	"40 to 44"	"2015"	"2015"	2556436
	"California"	"06"	"40 to 44"	"40 to 44"	"2016"	"2016"	2516418
	"California"	"06"	"40 to 44"	"40 to 44"	"2017"	"2017"	2509575
"Total"	"California"	"06"	"40 to 44"	"40 to 44"			20703429
	"California"	"06"	"45 to 49"	"45 to 49"	"2010"	"2010"	2683147
	"California"	"06"	"45 to 49"	"45 to 49"	"2011"	"2011"	2648720
	"California"	"06"	"45 to 49"	"45 to 49"	"2012"	"2012"	2614862
	"California"	"06"	"45 to 49"	"45 to 49"	"2013"	"2013"	2586208
	"California"	"06"	"45 to 49"	"45 to 49"	"2014"	"2014"	2569031
	"California"	"06"	"45 to 49"	"45 to 49"	"2015"	"2015"	2586074
	"California"	"06"	"45 to 49"	"45 to 49"	"2016"	"2016"	2607259
	"California"	"06"	"45 to 49"	"45 to 49"	"2017"	"2017"	2607438
"Total"	"California"	"06"	"45 to 49"	"45 to 49"			20902739
	"California"	"06"	"50 to 54"	"50 to 54"	"2010"	"2010"	2572100
	"California"	"06"	"50 to 54"	"50 to 54"	"2011"	"2011"	2604873
	"California"	"06"	"50 to 54"	"50 to 54"	"2012"	"2012"	2620528
	"California"	"06"	"50 to 54"	"50 to 54"	"2013"	"2013"	2635384
	"California"	"06"	"50 to 54"	"50 to 54"	"2014"	"2014"	2648886
	"California"	"06"	"50 to 54"	"50 to 54"	"2015"	"2015"	2629924
	"California"	"06"	"50 to 54"	"50 to 54"	"2016"	"2016"	2593105
	"California"	"06"	"50 to 54"	"50 to 54"	"2017"	"2017"	2555250
"Total"	"California"	"06"	"50 to 54"	"50 to 54"			20860050
	"California"	"06"	"55 to 59"	"55 to 59"	"2010"	"2010"	2220469
	"California"	"06"	"55 to 59"	"55 to 59"	"2011"	"2011"	2284335
	"California"	"06"	"55 to 59"	"55 to 59"	"2012"	"2012"	2352815
	"California"	"06"	"55 to 59"	"55 to 59"	"2013"	"2013"	2407215
	"California"	"06"	"55 to 59"	"55 to 59"	"2014"	"2014"	2446810
	"California"	"06"	"55 to 59"	"55 to 59"	"2015"	"2015"	2491033
	"California"	"06"	"55 to 59"	"55 to 59"	"2016"	"2016"	2519483
	"California"	"06"	"55 to 59"	"55 to 59"	"2017"	"2017"	2528756
"Total"	"California"	"06"	"55 to 59"	"55 to 59"			19250916
	"California"	"06"	"60 to 64 "	"60 to 64"	"2010"	"2010"	1851925
	"California"	"06"	"60 to 64 "	"60 to 64"	"2011"	"2011"	1940750
	"California"	"06"	"60 to 64 "	"60 to 64"	"2012"	"2012"	1956137
	"California"	"06"	"60 to 64 "	"60 to 64"	"2013"	"2013"	2001551
	"California"	"06"	"60 to 64 "	"60 to 64"	"2014"	"2014"	2059250
	"California"	"06"	"60 to 64 "	"60 to 64"	"2015"	"2015"	2119921
	"California"	"06"	"60 to 64 "	"60 to 64"	"2016"	"2016"	2175783
	"California"	"06"	"60 to 64 "	"60 to 64"	"2017"	"2017"	2233922
"Total"	"California"	"06"	"60 to 64 "	"60 to 64"			16339239
	"California"	"06"	"65 to 69"	"65 to 69"	"2010"	"2010"	1316361
	"California"	"06"	"65 to 69"	"65 to 69"	"2011"	"2011"	1370821
	"California"	"06"	"65 to 69"	"65 to 69"	"2012"	"2012"	1492548
	"California"	"06"	"65 to 69"	"65 to 69"	"2013"	"2013"	1571281
	"California"	"06"	"65 to 69"	"65 to 69"	"2014"	"2014"	1654775
	"California"	"06"	"65 to 69"	"65 to 69"	"2015"	"2015"	1739335
