Age Code,State,State Code,Yearly July 1st Estimates,Population
40,Texas,48,2016,362511
40,Texas,48,2017,371144
40,Utah,49,2010,34456
40,Utah,49,2011,35331
40,Utah,49,2012,34856
40,Utah,49,2013,34998
40,Utah,49,2014,36128
40,Utah,49,2015,38587
40,Utah,49,2016,40157
40,Utah,49,2017,43108
40,Vermont,50,2010,8475
40,Vermont,50,2011,8148
40,Vermont,50,2012,7362
40,Vermont,50,2013,6892
40,Vermont,50,2014,6779
40,Vermont,50,2015,6892
40,Vermont,50,2016,6562
40,Vermont,50,2017,6705
40,Virginia,51,2010,118076
40,Virginia,51,2011,116995
40,Virginia,51,2012,111470
40,Virginia,51,2013,105766
40,Virginia,51,2014,103393
40,Virginia,51,2015,106240
40,Virginia,51,2016,102578
40,Virginia,51,2017,106253
40,Washington,53,2010,99297
40,Washington,53,2011,97023
40,Washington,53,2012,90428
40,Washington,53,2013,86490
40,Washington,53,2014,86771
40,Washington,53,2015,91666
40,Washington,53,2016,90677
40,Washington,53,2017,95000
40,West Virginia,54,2010,25141
40,West Virginia,54,2011,25095
40,West Virginia,54,2012,23794
40,West Virginia,54,2013,22705
40,West Virginia,54,2014,21692
40,West Virginia,54,2015,22438
40,West Virginia,54,2016,21096
40,West Virginia,54,2017,21861
40,Wisconsin,55,2010,76684
40,Wisconsin,55,2011,75053
40,Wisconsin,55,2012,69015
40,Wisconsin,55,2013,65114
40,Wisconsin,55,2014,64161
40,Wisconsin,55,2015,67202
40,Wisconsin,55,2016,65157
40,Wisconsin,55,2017,67865
40,Wyoming,56,2010,7164
40,Wyoming,56,2011,7025
40,Wyoming,56,2012,6739
40,Wyoming,56,2013,6450
40,Wyoming,56,2014,6689
40,Wyoming,56,2015,6898
40,Wyoming,56,2016,6799
40,Wyoming,56,2017,6915
41,Alabama,1,2010,61904
41,Alabama,1,2011,65443
41,Alabama,1,2012,66184
41,Alabama,1,2013,62776
41,Alabama,1,2014,59784
41,Alabama,1,2015,57763
41,Alabama,1,2016,58641
41,Alabama,1,2017,56117
41,Alaska,2,2010,9369
41,Alaska,2,2011,10012
41,Alaska,2,2012,9782
41,Alaska,2,2013,9096
41,Alaska,2,2014,8679
41,Alaska,2,2015,8426
41,Alaska,2,2016,8851
41,Alaska,2,2017,8521
41,Arizona,4,2010,82511
41,Arizona,4,2011,87746
41,Arizona,4,2012,87029
41,Arizona,4,2013,82646
41,Arizona,4,2014,80218
41,Arizona,4,2015,80832
41,Arizona,4,2016,84108
41,Arizona,4,2017,81406
41,Arkansas,5,2010,36455
41,Arkansas,5,2011,38778
41,Arkansas,5,2012,38662
41,Arkansas,5,2013,36968
41,Arkansas,5,2014,35427
41,Arkansas,5,2015,34909
41,Arkansas,5,2016,36019
41,Arkansas,5,2017,34675
41,California,6,2010,527607
41,California,6,2011,557850
41,California,6,2012,536412
41,California,6,2013,511477
41,California,6,2014,499903
41,California,6,2015,497413
41,California,6,2016,514733
41,California,6,2017,498427
41,Colorado,8,2010,71553
41,Colorado,8,2011,75582
41,Colorado,8,2012,75479
41,Colorado,8,2013,71695
41,Colorado,8,2014,69172
41,Colorado,8,2015,69882
41,Colorado,8,2016,73174
41,Colorado,8,2017,71143
41,Connecticut,9,2010,50635
41,Connecticut,9,2011,52223
41,Connecticut,9,2012,49797
41,Connecticut,9,2013,45688
41,Connecticut,9,2014,42462
41,Connecticut,9,2015,40835
41,Connecticut,9,2016,41710
41,Connecticut,9,2017,40471
41,Delaware,10,2010,11781
41,Delaware,10,2011,12401
41,Delaware,10,2012,12170
41,Delaware,10,2013,11293
41,Delaware,10,2014,10668
41,Delaware,10,2015,10291
41,Delaware,10,2016,10592
41,Delaware,10,2017,10217
41,District of Columbia,11,2010,7621
41,District of Columbia,11,2011,8509
41,District of Columbia,11,2012,8649
41,District of Columbia,11,2013,8294
41,District of Columbia,11,2014,8152
41,District of Columbia,11,2015,8161
41,District of Columbia,11,2016,8601
41,District of Columbia,11,2017,8487
41,Florida,12,2010,245645
41,Florida,12,2011,261458
41,Florida,12,2012,260868
41,Florida,12,2013,250227
41,Florida,12,2014,241274
41,Florida,12,2015,237381
41,Florida,12,2016,245552
41,Florida,12,2017,242034
41,Georgia,13,2010,140123
41,Georgia,13,2011,149258
41,Georgia,13,2012,149789
41,Georgia,13,2013,142291
41,Georgia,13,2014,136124
41,Georgia,13,2015,131989
41,Georgia,13,2016,135037
41,Georgia,13,2017,130131
41,Hawaii,15,2010,17873
41,Hawaii,15,2011,19237
41,Hawaii,15,2012,18148
41,Hawaii,15,2013,17296
41,Hawaii,15,2014,16738
41,Hawaii,15,2015,16671
41,Hawaii,15,2016,17015
41,Hawaii,15,2017,16820
41,Idaho,16,2010,19264
41,Idaho,16,2011,20201
41,Idaho,16,2012,20291
41,Idaho,16,2013,19299
41,Idaho,16,2014,18610
41,Idaho,16,2015,19205
41,Idaho,16,2016,20189
41,Idaho,16,2017,20192
41,Illinois,17,2010,172811
41,Illinois,17,2011,182200
41,Illinois,17,2012,179358
41,Illinois,17,2013,169572
41,Illinois,17,2014,160469
41,Illinois,17,2015,157235
41,Illinois,17,2016,161374
41,Illinois,17,2017,155692
41,Indiana,18,2010,84002
41,Indiana,18,2011,88967
41,Indiana,18,2012,89540
41,Indiana,18,2013,83994
41,Indiana,18,2014,79894
41,Indiana,18,2015,78002
41,Indiana,18,2016,80506
41,Indiana,18,2017,77683
41,Iowa,19,2010,37328
41,Iowa,19,2011,38800
41,Iowa,19,2012,38195
41,Iowa,19,2013,35659
41,Iowa,19,2014,33532
41,Iowa,19,2015,33838
41,Iowa,19,2016,35874
41,Iowa,19,2017,34625
41,Kansas,20,2010,34935
41,Kansas,20,2011,36710
41,Kansas,20,2012,36098
41,Kansas,20,2013,33868
41,Kansas,20,2014,32451
41,Kansas,20,2015,32099
41,Kansas,20,2016,33702
41,Kansas,20,2017,32861
41,Kentucky,21,2010,57909
41,Kentucky,21,2011,60590
41,Kentucky,21,2012,61157
41,Kentucky,21,2013,58101
41,Kentucky,21,2014,54345
41,Kentucky,21,2015,53146
41,Kentucky,21,2016,54354
41,Kentucky,21,2017,52752
41,Louisiana,22,2010,57013
41,Louisiana,22,2011,58839
41,Louisiana,22,2012,58671
41,Louisiana,22,2013,56070
41,Louisiana,22,2014,53407
41,Louisiana,22,2015,52427
41,Louisiana,22,2016,54027
41,Louisiana,22,2017,53675
41,Maine,23,2010,17642
41,Maine,23,2011,18112
41,Maine,23,2012,17931
41,Maine,23,2013,16634
41,Maine,23,2014,15370
41,Maine,23,2015,14893
41,Maine,23,2016,14834
41,Maine,23,2017,14380
41,Maryland,24,2010,81605
41,Maryland,24,2011,85151
41,Maryland,24,2012,83824
41,Maryland,24,2013,78423
41,Maryland,24,2014,73631
41,Maryland,24,2015,71264
41,Maryland,24,2016,74398
41,Maryland,24,2017,72372
41,Massachusetts,25,2010,91169
41,Massachusetts,25,2011,94284
41,Massachusetts,25,2012,91598
41,Massachusetts,25,2013,85750
41,Massachusetts,25,2014,81149
41,Massachusetts,25,2015,79298
41,Massachusetts,25,2016,81073
41,Massachusetts,25,2017,78600
41,Michigan,26,2010,130723
41,Michigan,26,2011,136249
41,Michigan,26,2012,134449
41,Michigan,26,2013,124254
41,Michigan,26,2014,116249
41,Michigan,26,2015,112311
41,Michigan,26,2016,113286
41,Michigan,26,2017,109737
41,Minnesota,27,2010,70100
41,Minnesota,27,2011,72736
41,Minnesota,27,2012,71052
41,Minnesota,27,2013,65365
41,Minnesota,27,2014,62114
41,Minnesota,27,2015,61812
41,Minnesota,27,2016,65092
41,Minnesota,27,2017,64038
41,Mississippi,28,2010,37291
41,Mississippi,28,2011,39509
41,Mississippi,28,2012,39590
41,Mississippi,28,2013,37972
41,Mississippi,28,2014,35842
41,Mississippi,28,2015,34715
41,Mississippi,28,2016,35410
41,Mississippi,28,2017,34777
41,Missouri,29,2010,75154
41,Missouri,29,2011,79425
41,Missouri,29,2012,79006
41,Missouri,29,2013,73974
41,Missouri,29,2014,69604
41,Missouri,29,2015,68087
41,Missouri,29,2016,70438
41,Missouri,29,2017,68393
41,Montana,30,2010,11435
41,Montana,30,2011,11888
41,Montana,30,2012,12038
41,Montana,30,2013,11143
41,Montana,30,2014,10826
41,Montana,30,2015,10778
41,Montana,30,2016,11264
41,Montana,30,2017,11522
41,Nebraska,31,2010,22066
41,Nebraska,31,2011,23147
41,Nebraska,31,2012,22858
41,Nebraska,31,2013,22331
41,Nebraska,31,2014,21119
41,Nebraska,31,2015,21282
41,Nebraska,31,2016,22562
41,Nebraska,31,2017,21805
41,Nevada,32,2010,38732
41,Nevada,32,2011,41060
41,Nevada,32,2012,40466
41,Nevada,32,2013,38294
41,Nevada,32,2014,37243
41,Nevada,32,2015,36876
41,Nevada,32,2016,38197
41,Nevada,32,2017,37510
41,New Hampshire,33,2010,18846
41,New Hampshire,33,2011,19214
41,New Hampshire,33,2012,18875
41,New Hampshire,33,2013,17145
41,New Hampshire,33,2014,15558
41,New Hampshire,33,2015,14875
41,New Hampshire,33,2016,15094
41,New Hampshire,33,2017,14282
41,New Jersey,34,2010,127267
41,New Jersey,34,2011,132336
41,New Jersey,34,2012,127643
41,New Jersey,34,2013,119991
41,New Jersey,34,2014,114260
41,New Jersey,34,2015,112659
41,New Jersey,34,2016,115834
41,New Jersey,34,2017,111934
41,New Mexico,35,2010,25133
41,New Mexico,35,2011,26179
41,New Mexico,35,2012,25623
41,New Mexico,35,2013,24387
41,New Mexico,35,2014,23348
41,New Mexico,35,2015,22786
41,New Mexico,35,2016,23671
41,New Mexico,35,2017,23165
41,New York,36,2010,266850
41,New York,36,2011,280604
41,New York,36,2012,267792
41,New York,36,2013,248578
41,New York,36,2014,237270
41,New York,36,2015,234166
41,New York,36,2016,243952
41,New York,36,2017,233389
41,North Carolina,37,2010,134436
41,North Carolina,37,2011,142993
41,North Carolina,37,2012,144285
41,North Carolina,37,2013,135978
41,North Carolina,37,2014,129589
41,North Carolina,37,2015,125798
41,North Carolina,37,2016,128883
41,North Carolina,37,2017,124179
41,North Dakota,38,2010,7576
41,North Dakota,38,2011,7864
41,North Dakota,38,2012,7840
41,North Dakota,38,2013,7637
41,North Dakota,38,2014,7629
41,North Dakota,38,2015,7772
41,North Dakota,38,2016,8140
41,North Dakota,38,2017,7803
41,Ohio,39,2010,150978
41,Ohio,39,2011,158077
41,Ohio,39,2012,156967
41,Ohio,39,2013,145447
41,Ohio,39,2014,135800
41,Ohio,39,2015,131915
41,Ohio,39,2016,135629
41,Ohio,39,2017,130454
41,Oklahoma,40,2010,46032
41,Oklahoma,40,2011,49280
41,Oklahoma,40,2012,48643
41,Oklahoma,40,2013,46799
41,Oklahoma,40,2014,44988
41,Oklahoma,40,2015,44648
41,Oklahoma,40,2016,46931
41,Oklahoma,40,2017,45164
41,Oregon,41,2010,51155
41,Oregon,41,2011,54244
41,Oregon,41,2012,53412
41,Oregon,41,2013,50013
41,Oregon,41,2014,48758
41,Oregon,41,2015,49578
41,Oregon,41,2016,52343
41,Oregon,41,2017,52211
41,Pennsylvania,42,2010,166780
41,Pennsylvania,42,2011,172229
41,Pennsylvania,42,2012,169837
41,Pennsylvania,42,2013,156853
41,Pennsylvania,42,2014,146575
41,Pennsylvania,42,2015,141923
41,Pennsylvania,42,2016,144097
41,Pennsylvania,42,2017,139903
41,Rhode Island,44,2010,14114
41,Rhode Island,44,2011,14569
41,Rhode Island,44,2012,13913
41,Rhode Island,44,2013,12874
41,Rhode Island,44,2014,12221
41,Rhode Island,44,2015,11894
41,Rhode Island,44,2016,12034
41,Rhode Island,44,2017,11436
41,South Carolina,45,2010,60708
41,South Carolina,45,2011,63938
41,South Carolina,45,2012,63990
41,South Carolina,45,2013,61127
41,South Carolina,45,2014,58633
41,South Carolina,45,2015,57492
41,South Carolina,45,2016,58814
41,South Carolina,45,2017,56370
41,South Dakota,46,2010,9338
41,South Dakota,46,2011,9684
41,South Dakota,46,2012,9732
41,South Dakota,46,2013,9270
41,South Dakota,46,2014,8826
41,South Dakota,46,2015,8924
41,South Dakota,46,2016,9259
41,South Dakota,46,2017,9414
41,Tennessee,47,2010,86115
41,Tennessee,47,2011,91647
41,Tennessee,47,2012,91985
41,Tennessee,47,2013,86651
41,Tennessee,47,2014,82585
41,Tennessee,47,2015,80388
41,Tennessee,47,2016,82216
41,Tennessee,47,2017,78515
41,Texas,48,2010,344296
41,Texas,48,2011,367970
41,Texas,48,2012,372805
41,Texas,48,2013,362561
41,Texas,48,2014,355040
41,Texas,48,2015,356096
41,Texas,48,2016,369752
41,Texas,48,2017,364585
41,Utah,49,2010,31886
41,Utah,49,2011,34480
41,Utah,49,2012,35278
41,Utah,49,2013,34814
41,Utah,49,2014,34842
41,Utah,49,2015,36099
41,Utah,49,2016,38728
41,Utah,49,2017,40241
41,Vermont,50,2010,8156
41,Vermont,50,2011,8458
41,Vermont,50,2012,8102
41,Vermont,50,2013,7341
41,Vermont,50,2014,6825
41,Vermont,50,2015,6735
41,Vermont,50,2016,6840
41,Vermont,50,2017,6516
41,Virginia,51,2010,112948
41,Virginia,51,2011,118323
41,Virginia,51,2012,117389
41,Virginia,51,2013,111831
41,Virginia,51,2014,105717
41,Virginia,51,2015,103726
41,Virginia,51,2016,106390
41,Virginia,51,2017,102857
41,Washington,53,2010,94103
41,Washington,53,2011,99467
41,Washington,53,2012,96919
41,Washington,53,2013,90451
41,Washington,53,2014,86597
41,Washington,53,2015,87116
41,Washington,53,2016,92224
41,Washington,53,2017,91318
41,West Virginia,54,2010,23844
41,West Virginia,54,2011,25217
41,West Virginia,54,2012,25160
41,West Virginia,54,2013,23823
41,West Virginia,54,2014,22735
41,West Virginia,54,2015,21700
41,West Virginia,54,2016,22332
41,West Virginia,54,2017,21011
41,Wisconsin,55,2010,73917
41,Wisconsin,55,2011,76571
41,Wisconsin,55,2012,74890
41,Wisconsin,55,2013,68894
41,Wisconsin,55,2014,65042
41,Wisconsin,55,2015,63996
41,Wisconsin,55,2016,67191
41,Wisconsin,55,2017,65161
41,Wyoming,56,2010,6631
41,Wyoming,56,2011,7259
41,Wyoming,56,2012,7143
41,Wyoming,56,2013,6805
41,Wyoming,56,2014,6485
41,Wyoming,56,2015,6678
41,Wyoming,56,2016,6867
41,Wyoming,56,2017,6767
42,Alabama,1,2010,60405
42,Alabama,1,2011,61665
42,Alabama,1,2012,65332
42,Alabama,1,2013,66074
42,Alabama,1,2014,62576
42,Alabama,1,2015,59384
42,Alabama,1,2016,57341
42,Alabama,1,2017,58455
42,Alaska,2,2010,9089
42,Alaska,2,2011,9349
42,Alaska,2,2012,9973
42,Alaska,2,2013,9609
42,Alaska,2,2014,8904
42,Alaska,2,2015,8526
42,Alaska,2,2016,8318
42,Alaska,2,2017,8694
42,Arizona,4,2010,80370
42,Arizona,4,2011,82672
42,Arizona,4,2012,87992
42,Arizona,4,2013,87351
42,Arizona,4,2014,83121
42,Arizona,4,2015,80761
42,Arizona,4,2016,81830
42,Arizona,4,2017,84917
42,Arkansas,5,2010,35533
42,Arkansas,5,2011,36458
42,Arkansas,5,2012,38784
42,Arkansas,5,2013,38573
42,Arkansas,5,2014,36774
42,Arkansas,5,2015,35310
42,Arkansas,5,2016,34776
42,Arkansas,5,2017,36024
42,California,6,2010,513308
42,California,6,2011,526376
42,California,6,2012,556538
42,California,6,2013,535664
42,California,6,2014,510751
42,California,6,2015,499104
42,California,6,2016,495800
42,California,6,2017,512875
42,Colorado,8,2010,67978
42,Colorado,8,2011,71556
42,Colorado,8,2012,75761
42,Colorado,8,2013,75817
42,Colorado,8,2014,71856
42,Colorado,8,2015,69512
42,Colorado,8,2016,70071
42,Colorado,8,2017,73291
42,Connecticut,9,2010,50741
42,Connecticut,9,2011,50715
42,Connecticut,9,2012,52279
42,Connecticut,9,2013,49767
42,Connecticut,9,2014,45754
42,Connecticut,9,2015,42431
42,Connecticut,9,2016,40731
42,Connecticut,9,2017,41711
42,Delaware,10,2010,11691
42,Delaware,10,2011,11772
42,Delaware,10,2012,12493
42,Delaware,10,2013,12133
42,Delaware,10,2014,11326
42,Delaware,10,2015,10717
42,Delaware,10,2016,10224
42,Delaware,10,2017,10575
42,District of Columbia,11,2010,7268
42,District of Columbia,11,2011,7679
42,District of Columbia,11,2012,8446
42,District of Columbia,11,2013,8604
42,District of Columbia,11,2014,8234
42,District of Columbia,11,2015,7999
42,District of Columbia,11,2016,8013
42,District of Columbia,11,2017,8421
42,Florida,12,2010,243672
42,Florida,12,2011,247931
42,Florida,12,2012,263825
42,Florida,12,2013,263431
42,Florida,12,2014,253800
42,Florida,12,2015,245259
42,Florida,12,2016,241845
42,Florida,12,2017,249369
42,Georgia,13,2010,136599
42,Georgia,13,2011,140143
42,Georgia,13,2012,149509
42,Georgia,13,2013,149925
42,Georgia,13,2014,142323
42,Georgia,13,2015,136753
42,Georgia,13,2016,132647
42,Georgia,13,2017,135767
42,Hawaii,15,2010,17171
42,Hawaii,15,2011,17787
42,Hawaii,15,2012,19200
42,Hawaii,15,2013,18109
42,Hawaii,15,2014,17204
42,Hawaii,15,2015,16569
42,Hawaii,15,2016,16486
42,Hawaii,15,2017,16808
42,Idaho,16,2010,18491
42,Idaho,16,2011,19254
42,Idaho,16,2012,20174
42,Idaho,16,2013,20200
42,Idaho,16,2014,19300
42,Idaho,16,2015,18698
42,Idaho,16,2016,19357
42,Idaho,16,2017,20448
42,Illinois,17,2010,170236
42,Illinois,17,2011,172000
42,Illinois,17,2012,181160
42,Illinois,17,2013,178391
42,Illinois,17,2014,168433
42,Illinois,17,2015,159161
42,Illinois,17,2016,155940
42,Illinois,17,2017,159876
42,Indiana,18,2010,82412
42,Indiana,18,2011,83799
42,Indiana,18,2012,88678
42,Indiana,18,2013,89558
42,Indiana,18,2014,83791
42,Indiana,18,2015,79747
42,Indiana,18,2016,77829
42,Indiana,18,2017,80503
42,Iowa,19,2010,36362
42,Iowa,19,2011,37358
42,Iowa,19,2012,38796
42,Iowa,19,2013,38208
42,Iowa,19,2014,35702
42,Iowa,19,2015,33548
42,Iowa,19,2016,33721
42,Iowa,19,2017,35934
42,Kansas,20,2010,33575
42,Kansas,20,2011,34686
42,Kansas,20,2012,36604
42,Kansas,20,2013,35866
42,Kansas,20,2014,33649
42,Kansas,20,2015,32197
42,Kansas,20,2016,31914
42,Kansas,20,2017,33423
42,Kentucky,21,2010,56975
42,Kentucky,21,2011,57832
42,Kentucky,21,2012,60318
42,Kentucky,21,2013,60950
42,Kentucky,21,2014,57726
42,Kentucky,21,2015,54160
42,Kentucky,21,2016,52810
42,Kentucky,21,2017,54290
42,Louisiana,22,2010,56637
42,Louisiana,22,2011,56892
42,Louisiana,22,2012,58761
42,Louisiana,22,2013,58512
42,Louisiana,22,2014,55908
42,Louisiana,22,2015,53178
42,Louisiana,22,2016,52207
42,Louisiana,22,2017,53529
42,Maine,23,2010,17916
42,Maine,23,2011,17640
42,Maine,23,2012,18108
42,Maine,23,2013,17991
42,Maine,23,2014,16700
42,Maine,23,2015,15363
42,Maine,23,2016,14942
42,Maine,23,2017,15023
42,Maryland,24,2010,82112
42,Maryland,24,2011,81968
42,Maryland,24,2012,85598
42,Maryland,24,2013,83956
42,Maryland,24,2014,78637
42,Maryland,24,2015,73704
42,Maryland,24,2016,71460
42,Maryland,24,2017,74438
42,Massachusetts,25,2010,91650
42,Massachusetts,25,2011,91214
42,Massachusetts,25,2012,94365
42,Massachusetts,25,2013,91806
42,Massachusetts,25,2014,85868
42,Massachusetts,25,2015,81211
42,Massachusetts,25,2016,79153
42,Massachusetts,25,2017,80962
42,Michigan,26,2010,129629
42,Michigan,26,2011,130122
42,Michigan,26,2012,135879
42,Michigan,26,2013,134091
42,Michigan,26,2014,124226
42,Michigan,26,2015,115952
42,Michigan,26,2016,112290
42,Michigan,26,2017,113444
42,Minnesota,27,2010,68386
42,Minnesota,27,2011,69889
42,Minnesota,27,2012,72625
42,Minnesota,27,2013,70856
42,Minnesota,27,2014,65235
42,Minnesota,27,2015,61933
42,Minnesota,27,2016,61651
42,Minnesota,27,2017,65189
42,Mississippi,28,2010,36786
42,Mississippi,28,2011,37114
42,Mississippi,28,2012,39294
42,Mississippi,28,2013,39301
42,Mississippi,28,2014,37685
42,Mississippi,28,2015,35481
42,Mississippi,28,2016,34512
42,Mississippi,28,2017,35057
42,Missouri,29,2010,73539
42,Missouri,29,2011,74836
42,Missouri,29,2012,79009
42,Missouri,29,2013,78750
42,Missouri,29,2014,73685
42,Missouri,29,2015,69308
42,Missouri,29,2016,67881
42,Missouri,29,2017,70341
42,Montana,30,2010,11103
42,Montana,30,2011,11455
42,Montana,30,2012,11954
42,Montana,30,2013,12018
42,Montana,30,2014,11178
42,Montana,30,2015,10904
42,Montana,30,2016,10883
42,Montana,30,2017,11337
42,Nebraska,31,2010,21335
42,Nebraska,31,2011,21995
42,Nebraska,31,2012,23119
42,Nebraska,31,2013,22821
42,Nebraska,31,2014,22308
42,Nebraska,31,2015,21025
42,Nebraska,31,2016,21214
42,Nebraska,31,2017,22493
42,Nevada,32,2010,37573
42,Nevada,32,2011,38481
42,Nevada,32,2012,41115
42,Nevada,32,2013,40586
42,Nevada,32,2014,38553
42,Nevada,32,2015,37584
42,Nevada,32,2016,37326
42,Nevada,32,2017,38668
42,New Hampshire,33,2010,18945
42,New Hampshire,33,2011,18836
42,New Hampshire,33,2012,19246
42,New Hampshire,33,2013,18823
42,New Hampshire,33,2014,17247
42,New Hampshire,33,2015,15603
42,New Hampshire,33,2016,14962
42,New Hampshire,33,2017,15185
42,New Jersey,34,2010,127224
42,New Jersey,34,2011,127394
42,New Jersey,34,2012,132306
42,New Jersey,34,2013,127692
42,New Jersey,34,2014,119935
42,New Jersey,34,2015,114161
42,New Jersey,34,2016,112483
42,New Jersey,34,2017,115910
42,New Mexico,35,2010,24343
42,New Mexico,35,2011,25059
42,New Mexico,35,2012,26040
42,New Mexico,35,2013,25526
42,New Mexico,35,2014,24141
42,New Mexico,35,2015,23138
42,New Mexico,35,2016,22671
42,New Mexico,35,2017,23646
42,New York,36,2010,264230
42,New York,36,2011,266497
42,New York,36,2012,279640
42,New York,36,2013,266688
42,New York,36,2014,247499
42,New York,36,2015,236172
42,New York,36,2016,232498
42,New York,36,2017,242192
42,North Carolina,37,2010,131120
42,North Carolina,37,2011,134384
42,North Carolina,37,2012,143190
42,North Carolina,37,2013,144380
42,North Carolina,37,2014,136072
42,North Carolina,37,2015,129682
42,North Carolina,37,2016,126086
42,North Carolina,37,2017,129042
42,North Dakota,38,2010,7441
42,North Dakota,38,2011,7623
42,North Dakota,38,2012,7975
42,North Dakota,38,2013,8073
42,North Dakota,38,2014,7758
42,North Dakota,38,2015,7787
42,North Dakota,38,2016,7748
42,North Dakota,38,2017,8105
42,Ohio,39,2010,147892
42,Ohio,39,2011,150341
42,Ohio,39,2012,157361
42,Ohio,39,2013,156655
42,Ohio,39,2014,145141
42,Ohio,39,2015,135392
42,Ohio,39,2016,131716
42,Ohio,39,2017,135450
42,Oklahoma,40,2010,44366
42,Oklahoma,40,2011,46027
42,Oklahoma,40,2012,49210
42,Oklahoma,40,2013,48699
42,Oklahoma,40,2014,46853
42,Oklahoma,40,2015,44983
42,Oklahoma,40,2016,44542
42,Oklahoma,40,2017,46686
42,Oregon,41,2010,48349
42,Oregon,41,2011,51134
42,Oregon,41,2012,54252
42,Oregon,41,2013,53445
42,Oregon,41,2014,50216
42,Oregon,41,2015,49162
42,Oregon,41,2016,50104
42,Oregon,41,2017,52792
42,Pennsylvania,42,2010,166121
42,Pennsylvania,42,2011,166701
42,Pennsylvania,42,2012,172184
42,Pennsylvania,42,2013,169588
42,Pennsylvania,42,2014,156650
42,Pennsylvania,42,2015,146139
42,Pennsylvania,42,2016,141739
42,Pennsylvania,42,2017,144033
42,Rhode Island,44,2010,14336
42,Rhode Island,44,2011,14068
42,Rhode Island,44,2012,14558
42,Rhode Island,44,2013,13817
42,Rhode Island,44,2014,12833
42,Rhode Island,44,2015,12171
42,Rhode Island,44,2016,11854
42,Rhode Island,44,2017,12013
42,South Carolina,45,2010,59416
42,South Carolina,45,2011,60817
42,South Carolina,45,2012,64283
42,South Carolina,45,2013,64427
42,South Carolina,45,2014,61608
42,South Carolina,45,2015,59300
42,South Carolina,45,2016,58059
42,South Carolina,45,2017,59433
42,South Dakota,46,2010,9223
42,South Dakota,46,2011,9358
42,South Dakota,46,2012,9809
42,South Dakota,46,2013,9764
42,South Dakota,46,2014,9299
42,South Dakota,46,2015,8815
42,South Dakota,46,2016,8921
42,South Dakota,46,2017,9267
42,Tennessee,47,2010,83185
42,Tennessee,47,2011,86122
42,Tennessee,47,2012,91744
42,Tennessee,47,2013,91916
42,Tennessee,47,2014,86443
42,Tennessee,47,2015,82530
42,Tennessee,47,2016,80355
42,Tennessee,47,2017,82442
42,Texas,48,2010,334148
42,Texas,48,2011,345738
42,Texas,48,2012,369810
42,Texas,48,2013,374254
42,Texas,48,2014,365238
42,Texas,48,2015,358076
42,Texas,48,2016,358516
42,Texas,48,2017,371703
42,Utah,49,2010,30395
42,Utah,49,2011,31869
42,Utah,49,2012,34467
42,Utah,49,2013,35302
42,Utah,49,2014,34812
42,Utah,49,2015,34900
42,Utah,49,2016,36308
42,Utah,49,2017,38872
42,Vermont,50,2010,8077
42,Vermont,50,2011,8110
42,Vermont,50,2012,8466
42,Vermont,50,2013,8110
42,Vermont,50,2014,7323
42,Vermont,50,2015,6849
42,Vermont,50,2016,6738
42,Vermont,50,2017,6889
42,Virginia,51,2010,111115
42,Virginia,51,2011,113075
42,Virginia,51,2012,118723
42,Virginia,51,2013,117771
42,Virginia,51,2014,111732
42,Virginia,51,2015,105825
42,Virginia,51,2016,103569
42,Virginia,51,2017,106255
42,Washington,53,2010,90501
42,Washington,53,2011,94216
42,Washington,53,2012,99418
42,Washington,53,2013,96838
42,Washington,53,2014,90647
42,Washington,53,2015,87105
42,Washington,53,2016,87849
42,Washington,53,2017,92954
42,West Virginia,54,2010,23555
42,West Virginia,54,2011,23874
42,West Virginia,54,2012,25190
42,West Virginia,54,2013,25136
42,West Virginia,54,2014,23715
42,West Virginia,54,2015,22639
42,West Virginia,54,2016,21551
42,West Virginia,54,2017,22175
42,Wisconsin,55,2010,73644
42,Wisconsin,55,2011,73737
42,Wisconsin,55,2012,76198
42,Wisconsin,55,2013,74679
42,Wisconsin,55,2014,68662
42,Wisconsin,55,2015,64800
42,Wisconsin,55,2016,63841
42,Wisconsin,55,2017,67051
42,Wyoming,56,2010,6481
42,Wyoming,56,2011,6563
42,Wyoming,56,2012,7226
42,Wyoming,56,2013,7050
42,Wyoming,56,2014,6677
42,Wyoming,56,2015,6453
42,Wyoming,56,2016,6570
42,Wyoming,56,2017,6743
43,Alabama,1,2010,60827
43,Alabama,1,2011,60341
43,Alabama,1,2012,61796
43,Alabama,1,2013,65375
43,Alabama,1,2014,66100
43,Alabama,1,2015,62534
43,Alabama,1,2016,59349
43,Alabama,1,2017,57581
43,Alaska,2,2010,9205
43,Alaska,2,2011,9009
43,Alaska,2,2012,9311
43,Alaska,2,2013,9817
43,Alaska,2,2014,9429
43,Alaska,2,2015,8877
43,Alaska,2,2016,8402
43,Alaska,2,2017,8168
43,Arizona,4,2010,78335
43,Arizona,4,2011,79989
43,Arizona,4,2012,82487
43,Arizona,4,2013,87663
43,Arizona,4,2014,87337
43,Arizona,4,2015,83131
43,Arizona,4,2016,80902
43,Arizona,4,2017,81976
43,Arkansas,5,2010,35698
43,Arkansas,5,2011,35656
43,Arkansas,5,2012,36504
43,Arkansas,5,2013,38741
43,Arkansas,5,2014,38566
43,Arkansas,5,2015,36910
43,Arkansas,5,2016,35371
43,Arkansas,5,2017,34905
43,California,6,2010,503969
43,California,6,2011,512604
