"dvd" "agcat" "allcause" "flu" "pneum" "AH3" "AH1" "B" "pop"
"1063" 201507 3 42405 249 3698 0.00191027738321851 8.76274028999318e-06 0.00101110716184857 47179061.3319909
"1064" 201508 3 42326 181 3765 0.00117589765723554 2.22513384920845e-05 0.00098782303789773 47207908.3767607
"1065" 201509 3 42007 167 3776 0.000976062707817922 1.75235674653128e-06 0.00129953142000405 47236755.0360254
"1066" 201510 3 41392 135 3689 0.000641336941661395 1.1625443051264e-05 0.00157126716171492 47265602.8038396
"1067" 201511 3 40323 110 3516 0.00046816848677423 1.81460653788461e-06 0.00145805778555097 47294453.1742575
"1068" 201512 3 39696 86 3222 0.00031142508873883 6.92055752752956e-06 0.00144866601782748 47323307.6413337
"1069" 201513 3 39368 77 3164 0.000222841290932697 5.57103227331743e-06 0.00144429011685754 47352167.6991226
"1070" 201514 3 38975 66 3186 0.000156400792788346 1.46625743239075e-05 0.00119744356978578 47381034.8416786
"1071" 201515 3 39071 66 3252 9.89779416227013e-05 1.71307975885445e-05 0.000850649289379232 47409910.5630562
"1072" 201516 3 38077 48 3122 6.12417482947296e-05 3.22324991024893e-06 0.000645965594258051 47438796.3573098
"1073" 201517 3 37872 35 3018 6.56619877905866e-05 4.6901419850419e-06 0.000561351368834702 47467693.7184938
"1074" 201518 3 37765 22 2905 3.50496114688263e-05 5.84160191147104e-06 0.000523722079063038 47496604.1406626
"1075" 201519 3 36788 16 2837 3.93068172347396e-05 6.55113620578993e-06 0.000346306613912964 47525529.1178707
"1076" 201520 3 36030 9 2656 3.3867371966522e-05 1.78249326139589e-06 0.00027840847130374 47554470.1441726
"1077" 201521 3 36352 13 2816 4.42103217276863e-05 0 0.000208672718554679 47583428.7136226
"1078" 201522 3 35736 4 2651 4.38170218346778e-05 0 0.000164752002098388 47612406.3202752
"1079" 201523 3 36041 8 2592 5.28632398762255e-05 3.52421599174837e-06 0.000128633883698815 47641404.4581848
"1080" 201524 3 35329 3 2538 4.39329002675852e-05 0 5.91404426679031e-05 47670424.6214058
"1081" 201525 3 35386 1 2609 5.45407955223307e-05 0 4.67492533048549e-05 47699468.3039927
"1082" 201526 3 35535 6 2593 6.94510146794929e-05 2.67119287228819e-06 5.00848663554036e-05 47728537
"1083" 201527 3 35232 3 2505 3.50205699267314e-05 4.1200670502037e-06 4.09197568395231e-05 47757631.9239374
"1084" 201528 3 35691 2 2515 2.36641852762459e-05 2.44801916650819e-06 4.00387134788896e-05 47786753.1721361
"1085" 201529 3 35255 1 2462 3.80155311844895e-05 3.04124249475916e-06 2.4991079630847e-05 47815900.5613829
"1086" 201530 3 35082 0 2392 4.39686038961425e-05 0 1.46562012987142e-05 47845073.9084643
"1087" 201531 3 34660 3 2427 4.08271048183183e-05 3.55018302767985e-06 1.29433756217494e-05 47874273.030167
"1088" 201532 3 34714 5 2320 6.37053247608714e-05 2.45020479849505e-06 1.07279237123297e-05 47903497.7432777
"1089" 201533 3 34928 2 2376 5.32521901584548e-05 1.10942062830114e-06 2.10432041755184e-05 47932747.8645829
"1090" 201534 3 35057 2 2403 6.71872382882352e-05 5.5989365240196e-06 2.13032706767575e-05 47962023.2108693
"1091" 201535 3 34994 0 2388 7.78436247012942e-05 4.02639438110143e-06 3.07012571558984e-05 47991323.5989236
"1092" 201536 3 35333 2 2406 6.86300323047193e-05 1.07234425476124e-06 3.56616810304319e-05 48020648.8455323
"1093" 201537 3 35562 5 2449 9.29083562840143e-05 4.47751114621756e-06 3.86451854881872e-05 48049998.7674821
"1094" 201538 3 35794 4 2491 8.92611311884822e-05 1.68417228657514e-06 4.61944398603466e-05 48079373.1815597
"1095" 201539 3 35556 4 2474 8.74054047177154e-05 3.97297294171433e-06 4.30783780394454e-05 48108771.9045517
"1096" 201540 3 37168 10 2594 8.178455206439e-05 5.03289551165477e-06 4.44422648305943e-05 48138194.7532447
"1097" 201541 3 36494 4 2546 0.000104360869320791 1.27269352830233e-05 5.45063917983274e-05 48167641.5444253
"1098" 201542 3 37329 12 2621 8.44348862100534e-05 1.68869772420107e-05 5.43168752526529e-05 48197112.0948803
"1099" 201543 3 36910 9 2580 7.72175421040282e-05 2.24179960947179e-05 5.2867836595253e-05 48226606.2213961
"1100" 201544 3 37509 13 2790 8.26271944785728e-05 1.43699468658388e-05 6.79979959940205e-05 48256123.7407596
"1101" 201545 3 37029 12 2575 9.39050114420159e-05 3.03810331135934e-05 8.76114740310032e-05 48285664.4697572
"1102" 201546 3 38206 9 2753 6.30671498303857e-05 2.55271796932513e-05 0.00010336005111091 48315228.2251757
"1103" 201547 3 37938 11 2699 8.69001219472897e-05 6.15542530459969e-05 0.000114771449574642 48344814.8238016
"1104" 201548 3 38141 11 2787 8.88074342999022e-05 6.66055757249267e-05 8.68169228414561e-05 48374424.0824217
"1105" 201549 3 39618 12 2860 7.53692304080462e-05 7.74062366352907e-05 0.000115672853618527 48404055.8178225
"1106" 201550 3 38567 21 2857 9.97817797390702e-05 0.00017653699492297 0.000217431166947179 48433709.8467906
"1107" 201551 3 39134 8 2894 8.53314828378112e-05 0.000230136423411067 0.000238034874715062 48463385.9861128
"1108" 201552 3 38790 17 3201 9.35300106352309e-05 0.000243846099156138 0.000255587961963158 48493084.0525757
"1109" 201601 3 41351 21 3457 9.02130771593164e-05 0.000307785792661197 0.00018492876779539 48522803.8629658
"1110" 201602 3 41470 15 3548 0.00015683409157603 0.000451118285881615 0.000238496204116484 48552545.2340699
"1111" 201603 3 40984 22 3292 0.000174094723110936 0.000628481950430478 0.000353088899672549 48582307.9826745
"1112" 201604 3 41383 28 3389 0.000254572438990882 0.000836906893182525 0.00043448259406323 48612091.9255664
"1113" 201605 3 40681 33 3347 0.000329481246464234 0.00129480349487699 0.00060652362796902 48641896.879532
"1114" 201606 3 40754 36 3244 0.000508989574246361 0.00192165131632842 0.000927184869517268 48671722.6613582
"1115" 201607 3 41456 74 3291 0.000558944185922056 0.00292572347318576 0.00121379811283755 48701569.0878314
"1116" 201608 3 40835 94 3378 0.000540248080649887 0.00389351202951125 0.00128287480738449 48731435.9757384
"1117" 201609 3 41107 143 3412 0.000772180198909272 0.00465281742857152 0.00160009435726348 48761323.1418658
"1118" 201610 3 41225 163 3375 0.000821188725387122 0.00570109616698472 0.00197064993454205 48791230.4030002
"1119" 201611 3 39714 182 3274 0.000562344523544305 0.00399713431289238 0.00161709275157949 48821157.5759282
"1120" 201612 3 40210 140 3355 0.000571087017502012 0.00305156598240974 0.00152707903951371 48851104.4774366
"1121" 201613 3 39514 143 3104 0.000494383450685061 0.00221648580390469 0.00138423475596927 48881070.9243118
"1122" 201614 3 39473 137 3154 0.000353179995242442 0.00139702309229233 0.00123428832657196 48911056.7333407
"1123" 201615 3 39136 112 3108 0.000333407366874194 0.00109141044028048 0.00129047243622774 48941061.7213097
"1124" 201616 3 39005 72 2971 0.000354535018209024 0.000770485551383391 0.00133139121726476 48971085.7050055
"1125" 201617 3 37416 77 2750 0.000257622610219161 0.000439009958230612 0.00113587878136675 49001128.5012149
"1126" 201618 3 37389 55 2772 0.000192883062012862 0.00025172874194899 0.000855903753762628 49031189.9267243
"1127" 201619 3 37050 38 2549 0.000157952364898268 0.000135023795800132 0.000692679351365502 49061269.7983205
"1128" 201620 3 36771 17 2678 0.000174667821518531 7.93944643266049e-05 0.000572774349784793 49091367.93279
"1129" 201621 3 36735 16 2579 0.000121532243928071 4.41935432465714e-05 0.000486446914872333 49121484.1469196
"1130" 201622 3 35758 10 2447 8.32871899347296e-05 2.56268276722245e-05 0.000300177658282581 49151618.2574958
"1131" 201623 3 36010 11 2576 6.51925331411918e-05 2.17308443803973e-05 0.000257044844956699 49181770.0813054
"1132" 201624 3 36079 12 2395 5.56857025309939e-05 2.16555509842754e-05 0.000123221658142971 49211939.4351348
"1133" 201625 3 35838 6 2329 4.83160682785677e-05 1.09809246087654e-05 0.000111855691128378 49242126.1357708
"1134" 201626 3 35885 8 2376 3.50651347072677e-05 5.84418911787794e-06 8.02452121185549e-05 49272330
"1135" 201627 3 35568 6 2353 3.36484932599994e-05 3.73872147333327e-06 4.67340184166658e-05 49302550.8207203
"1136" 201628 3 35727 4 2357 3.05231865724844e-05 1.45348507488021e-06 4.13032008778459e-05 49332788.2952747
"1137" 201629 3 35292 2 2220 3.08256995958933e-05 3.42507773287704e-06 3.71050087728346e-05 49363042.0971173
"1138" 201630 3 35725 2 2283 2.73996451709203e-05 1.44208658794317e-06 3.60521646985793e-05 49393311.8997025
"1139" 201631 3 35468 2 2313 4.49640242002789e-05 9.99200537783975e-07 2.78564998412502e-05 49423597.3764845
"1140" 201632 3 35679 2 2274 2.60741560815023e-05 5.58731916032192e-06 4.31747389661239e-05 49453898.2009175
"1141" 201633 3 36136 3 2332 3.74328146741753e-05 1.2907867129026e-06 3.01183566343939e-05 49484214.0464557
"1142" 201634 3 35699 2 2281 8.59730897715308e-05 1.53523374592019e-05 4.02085028693384e-05 49514544.5865534
"1143" 201635 3 35802 1 2304 9.60470362558147e-05 2.03736137512334e-05 6.11954698754997e-05 49544889.4946648
"1144" 201636 3 35902 2 2310 7.60426565983905e-05 5.0695104398927e-06 7.96891465639274e-05 49575248.4442441
"1145" 201637 3 36176 5 2503 8.48123530805855e-05 1.2336342266267e-05 7.61435720286141e-05 49605621.1087456
"1146" 201638 3 36288 6 2442 0.000116464190574678 9.07513173309178e-06 8.67127277795935e-05 49636007.1616235
"1147" 201639 3 36431 5 2380 0.000122754471821514 8.40784053572016e-06 0.000102702565336325 49666406.2763321
"1148" 201640 3 36986 14 2457 0.000106041196314356 1.1097334498014e-05 9.31574142681056e-05 49696818.1263255
"1149" 201641 3 38070 7 2601 8.74310427960376e-05 1.18733514908199e-05 8.0849595348592e-05 49727242.3850581
"1150" 201642 3 37615 5 2570 9.69696869818535e-05 8.68385256553912e-06 9.0065312401056e-05 49757678.7259839
"1151" 201643 3 37948 13 2527 0.000121890247546167 1.21890247546167e-05 9.30345971066661e-05 49788126.8225574
"1152" 201644 3 37829 10 2566 0.000173339304935135 1.70497676985379e-05 0.000115527349899073 49818586.3482327
"1153" 201645 3 38400 14 2596 0.000245255507722627 7.91146799105249e-06 0.00011754181015278 49849056.976464
"1154" 201646 3 39264 4 2590 0.000301112420703891 1.43386867001853e-05 0.000136094620622901 49879538.3807056
"1155" 201647 3 38931 16 2665 0.000483207039993962 1.47319219510354e-05 0.000209544812618936 49910030.2344117
"1156" 201648 3 39963 22 2886 0.000436745766772495 1.78543866919574e-05 0.000165937698602994 49940532.2110365
"1157" 201649 3 40671 25 2942 0.000647867402092769 1.8935581689559e-05 0.0001942426083192 49971043.9840344
"1158" 201650 3 41345 36 3061 0.00128191869525086 3.07660486860207e-05 0.000216407897048163 50001565.2268594
"1159" 201651 3 42023 73 3063 0.00259197037509402 7.39834063757152e-05 0.000402103016776471 50032095.6129659
"1160" 201652 3 42815 127 3372 0.00421005435844181 8.03828994451896e-05 0.000463946092370717 50062634.8158081
"1161" 201701 3 44385 241 3749 0.00353555909398265 9.06553613841706e-05 0.000354180293576745 50093182.5088402
"1162" 201702 3 45644 310 3710 0.00393175717262999 8.72141699677997e-05 0.000401983212035375 50123738.3655165
"1163" 201703 3 44426 329 3851 0.00519420171396039 0.000131469581570045 0.000626605158640049 50154302.0592911
"1164" 201704 3 43628 324 3695 0.0054134388802422 0.000104661302908837 0.000759171156837342 50184873.2636183
"1165" 201705 3 43794 295 3724 0.00728883631354783 0.00014352534825905 0.00114298470177588 50215451.6519524
"1166" 201706 3 44001 346 3734 0.00903904225182081 0.000215939434683472 0.00195668289444664 50246036.8977476
"1167" 201707 3 43751 453 3625 0.00858783923794793 0.000223231295176016 0.00239544249375396 50276628.6744582
"1168" 201708 3 43624 485 3632 0.00787133820363863 0.000289681228306498 0.00286599879247799 50307226.6555382
"1169" 201709 3 42523 451 3487 0.00440398008351199 0.00016003696131201 0.00204341166420611 50337830.5144421
"1170" 201710 3 42775 391 3493 0.00359623474666134 0.000143849389866453 0.00244841905423614 50368439.924624
"1171" 201711 3 42085 321 3368 0.00298379381208963 8.59121141908421e-05 0.00275745790226054 50399054.5595381
"1172" 201712 3 42525 264 3355 0.00282027132423822 0.000105082224821376 0.00332600172720289 50429674.0926387
"1173" 201713 3 41325 269 3208 0.00198556810061023 8.38972436877561e-05 0.00321111591901663 50460298.1973801
"1174" 201714 3 40549 205 3103 0.00111397716737312 5.26044773481749e-05 0.00242053210020987 50490926.5472164
"1175" 201715 3 40464 172 3067 0.00068823222628678 1.56416415065177e-05 0.0017309392687014 50521558.8156019
"1176" 201716 3 39098 128 2875 0.000432679733197597 3.35174441209406e-05 0.00114095624975326 50552194.6759908
"1177" 201717 3 39183 75 2843 0.000255561239774516 1.34505915670798e-05 0.000747774916685768 50582833.8018374
"1178" 201718 3 38480 48 2707 0.000208945163935044 1.30590727459403e-05 0.000594901977981075 50613475.8665959
"1179" 201719 3 37989 40 2621 0.000219055622398412 6.91754597047616e-06 0.000530545699648693 50644120.5437205
"1180" 201720 3 38060 43 2595 0.00021746587293065 1.7537570397633e-05 0.00046405743239509 50674767.5066655
"1181" 201721 3 37198 22 2471 0.00016913792427409 2.88772065833813e-05 0.000381958120435732 50705416.428885
"1182" 201722 3 37136 18 2458 0.000196727910172202 5.04430538903083e-06 0.000354494831759515 50736066.9838334
"1183" 201723 3 37261 13 2560 0.000133846193934216 2.2307698989036e-05 0.000257260730067804 50766718.8449649
"1184" 201724 3 36656 14 2498 0.000126164351431778 2.46174344257127e-05 0.000192218001818327 50797371.6857336
"1185" 201725 3 36813 12 2385 0.000113022077093772 1.41277596367214e-05 0.000147164162882515 50828025.1795939
"1186" 201726 3 36492 6 2383 0.000111016743107689 1.23351936786321e-05 0.000123351936786321 50858679
"1187" 201727 3 36482 9 2296 7.10531509288668e-05 2.63159818255062e-05 0.000100036780227096 50889332.8748304
"1188" 201728 3 36034 3 2457 8.61516427695453e-05 1.1486885702606e-05 6.99003101561992e-05 50919986.7496607
"1189" 201729 3 36266 8 2229 7.12680826297602e-05 1.99550631363328e-05 4.56115728830465e-05 50950640.6244911
"1190" 201730 3 35715 2 2322 6.87076853392405e-05 1.52683745198312e-05 5.9982899899337e-05 50981294.4993214
"1191" 201731 3 36201 2 2188 0.000108198782233838 1.16971656469014e-05 4.17029383933008e-05 51011948.3741518
"1192" 201732 3 36187 1 2141 8.23686121375532e-05 7.06016675464742e-06 6.61527953449156e-05 51042602.2489821
"1193" 201733 3 36314 8 2129 5.97447819616833e-05 1.19489563923367e-05 4.54060342908793e-05 51073256.1238125
"1194" 201734 3 35805 5 2205 9.23118609495087e-05 7.28777849601384e-06 4.48899783416439e-05 51103909.9986428
"1195" 201735 3 36941 5 2198 0.000105431136343306 3.67783033755718e-05 6.89926984774754e-05 51134563.8734732
"1196" 201736 3 36836 11 2290 0.000105082756632953 1.27116237862443e-05 5.69555245982933e-05 51165217.7483035
"1197" 201737 3 37757 6 2421 0.000134678428574647 9.88465530823097e-06 7.03279867538325e-05 51195871.6231339
"1198" 201738 3 37233 14 2402 0.00012439476758604 2.46326272447604e-06 6.94478268123263e-05 51226525.4979642
"1199" 201739 3 37390 13 2331 0.000129997947530397 1.0924197271462e-05 7.00064848370527e-05 51257179.3727946
"1200" 201740 3 37966 12 2432 0.000171452447496571 1.81209903858165e-05 9.23140219253367e-05 51287833.2476249
"1201" 201741 3 37667 15 2403 0.000181618649629376 1.7780846816862e-05 7.87949623053681e-05 51318487.1224553
"1202" 201742 3 38296 20 2586 0.00020310953446864 1.64366097257859e-05 8.68707764798087e-05 51349140.9972857
"1203" 201743 3 38817 15 2660 0.000254921110402048 3.744603881612e-05 0.000117649243228932 51379794.872116
"1204" 201744 3 39463 27 2588 0.000391584290869563 3.64633145344128e-05 0.000186366651259385 51410448.7469464
"1205" 201745 3 39134 36 2574 0.000549668592186632 5.06044100743248e-05 0.000210008047438236 51441102.6217767
"1206" 201746 3 39679 34 2668 0.000719908970355999 9.95429687405826e-05 0.00028100481830575 51471756.4966071
"1207" 201747 3 39969 35 2611 0.00120868083194638 0.000100928541975156 0.000346027027690345 51502410.3714374
"1208" 201748 3 40508 66 2840 0.00118909139820163 9.20489534140856e-05 0.00035990798537658 51533064.2462678
"1209" 201749 3 41250 93 2843 0.00188204351204748 0.000128321148548692 0.000464331630085793 51563718.1210981
"1210" 201750 3 42632 119 3050 0.00380250102390682 0.000344311064292951 0.000767523991763291 51594371.9959285
"1211" 201751 3 44389 283 3230 0.00778823315780462 0.000750673075451047 0.00156967227282322 51625025.8707588
"1212" 201752 3 45791 518 3553 0.0108050431044372 0.00100629882178678 0.00205876748122483 51655679.7455892
"1213" 201801 3 49651 930 4210 0.0103720889063637 0.00100273971300193 0.00221502462360515 51686333.6204195
"1214" 201802 3 51177 1234 4578 0.0109492492348684 0.00130815403045022 0.00262641303051186 51716987.4952499
"1215" 201803 3 49263 1285 4420 0.0118102576817023 0.00175897454833864 0.00358461993358881 51747641.3700803
"1216" 201804 3 47538 1135 4314 0.0121462203791384 0.00238768074435192 0.00467454436760088 51778295.2449106
"1217" 201805 3 45974 1087 4007 0.0118830548372436 0.00258867191390113 0.00636477839473105 51808949.119741
"1218" 201806 3 45968 975 3806 0.0106366269545164 0.00283817613577513 0.00750106281407699 51839602.9945713
"1219" 201807 3 44994 910 3734 0.00777442874902707 0.00255683084526826 0.00745929480865048 51870256.8694017
"1220" 201808 3 43385 686 3610 0.00480422371787264 0.00136150233225971 0.00549820910141383 51900910.744232
"1221" 201809 3 42109 596 3281 0.00228380634466098 0.000951585976942073 0.00335402091731657 51931564.6190624
"1222" 201810 3 42417 393 3282 0.00157032274068363 0.0005542315555354 0.00259170689776944 51962218.4938927
"1223" 201811 3 41923 347 3111 0.00104061657566646 0.000702510107038371 0.00251117100650198 51992872.3687231
"1224" 201812 3 41564 272 3122 0.000973346053990669 0.000499151822559317 0.00228019078738486 52023526.2435534
"1225" 201813 3 41006 224 3125 0.000825903286406879 0.000491787865996824 0.00225601163674074 52054180.1183838
"1226" 201814 3 40950 241 3024 0.000485678941035073 0.000354575423209655 0.00173902644314221 52084833.9932141
"1227" 201815 3 41058 181 2959 0.000325960710505965 0.000322765017265711 0.00138025218661299 52115487.8680445
"1228" 201816 3 40146 118 2773 0.000278888726823136 0.000165387500790464 0.00105937029653563 52146141.7428749
"1229" 201817 3 40149 96 2765 0.000180839281183958 0.000194749995121185 0.000854624751592635 52176795.6177052
"1230" 201818 3 39576 82 2634 0.000129945652427184 0.000163480014343877 0.000613988967463146 52207449.4925356
"1231" 201819 3 37971 46 2455 9.04890881825056e-05 7.23912705460045e-05 0.000398246740974944 52238103.3673659
"1232" 201820 3 37209 30 2401 6.34898451660277e-05 0.000101583752265644 0.000221348687465197 52268757.2421963
"1233" 201821 3 37251 14 2368 3.10724368380199e-05 9.32173105140597e-05 0.000170245620322596 52299411.1170266
"1234" 201822 3 37177 18 2325 3.58962730606087e-05 5.02547822848522e-05 0.000100887420075606 52330064.991857
"1235" 201823 3 37652 11 2304 2.62643242814142e-05 5.25286485628284e-05 8.63484633909508e-05 52360718.8666873
"1236" 201824 3 37375 7 2372 1.86223757327823e-05 3.72447514655646e-05 7.12032013312264e-05 52391372.7415177
"1237" 201825 3 37171 6 2308 4.09578590756755e-05 1.36526196918918e-05 4.23509835340318e-05 52422026.616348
"1238" 201826 3 37010 6 2304 4.8022707224929e-05 1.60075690749763e-05 3.25768072403027e-05 52452680.4911784
"1239" 201827 3 37331 9 2261 1.90141986062859e-05 3.42255574913147e-05 3.02498614190912e-05 52483334.3660087
"1240" 201828 3 37088 3 2239 2.99330805769551e-05 2.66071827350712e-05 1.44122239814969e-05 52513988.2408391
"1241" 201829 3 36746 4 2148 1.47642513419433e-05 4.42927540258299e-05 1.55413172020456e-05 52544642.1156695
"1242" 201830 3 36468 7 2178 1.1999662172625e-05 3.5998986517875e-05 1.94037090450957e-05 52575295.9904998
"1243" 201831 3 36644 0 2140 2.76713895853065e-05 1.93699727097146e-05 1.75037627144264e-05 52605949.8653302
"1244" 201832 3 36695 5 2098 2.66519236456368e-05 1.99889427342276e-05 2.3862768845512e-05 52636603.7401605
"1245" 201833 3 36686 2 2103 2.64899901976065e-05 1.47166612208925e-05 2.06033257092495e-05 52667257.6149909
"1246" 201834 3 36825 5 2145 4.95166287114295e-05 4.16982136517301e-05 3.28373432507375e-05 52697911.4898212
"1247" 201835 3 37009 5 2125 4.06447526441623e-05 6.77412544069371e-05 3.6497328904962e-05 52728565.3646516
"1248" 201836 3 36416 3 2208 6.90833561442516e-05 6.90833561442516e-05 6.08870257542556e-05 52759219.2394819
"1249" 201837 3 37195 4 2233 4.78922883010118e-05 9.92054543378101e-05 4.6148311416101e-05 52789873.1143123
"1250" 201838 3 37774 7 2308 6.92361223985135e-05 9.0872410648049e-05 6.67118887694011e-05 52820526.9891426
"1251" 201839 3 37668 10 2303 7.34559453887472e-05 7.34559453887472e-05 4.64911046764223e-05 52851180.863973
